year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,nominee_length
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rap performance,N****s In Paris,Jay-Z & Kanye West,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,True,15
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rap/sung collaboration,No Church In The Wild,Jay-Z & Kanye West Featuring Frank Ocean & The-Dream,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,True,21
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rap song,N****s In Paris,Desconocido,"Shawn Carter, Mike Dean, Chauncey Hollis & Kanye West, songwriters (Jay-Z & Kanye West)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,True,15
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best rap album,Take Care,Drake,"Noah ""40"" Shebib, producer; Noel ""Gadget"" Campbell & Noah ""40"" Shebib, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Drake/Drake_1_1_1594066654.jpg?itok=SV_b8VHJ,True,9
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best country solo performance,Blown Away,Carrie Underwood,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Carrie%2BUnderwood/Carrie%2520Underwood_1_1_1578385088.jpg?itok=xMPMyQhX,True,10
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best country duo/group performance,Pontoon,Little Big Town,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Little%2BBig%2BTown/Little%2520Big%2520Town_1_1_1595861656.jpg?itok=iuWsqCuA,True,7
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best country song,Blown Away,Desconocido,"Josh Kear & Chris Tompkins, songwriters (Carrie Underwood)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Josh%2BKear/Josh%2520Kear_1_1_1575366906.jpg?itok=D3yRJ7si,True,10
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best country album,Uncaged,Zac Brown Band,"Keith Stegall, producer; John Kelton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Zac%2BBrown%2BBand/Zac%2520Brown%2520Band_1_1_1578385252.jpg?itok=AkNCKYRK,True,7
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best new age album,Echoes Of Love,Omar Akram,"Gregg Karukas, producer; Gregg Karukas, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Omar%2BAkram/omar%2520akram_1_1_1597154155.jpg?itok=g7ini2eQ,True,14
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best improvised jazz solo,Hot House,Desconocido,"Gary Burton & Chick Corea, soloists",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gary%2BBurton/Gary%2520Burton_1_1_1581554709.jpg?itok=h13WeAyX,True,9
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best jazz vocal album,Radio Music Society,Esperanza Spalding,"Esperanza Spalding, producer; Joe Ferla & Fernando Lodeiro, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Esperanza%2BSpalding/Esperanza%2520Spalding_1_1_1581552254.jpg?itok=5wdQbxbw,True,19
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best jazz instrumental album,Unity Band,Pat Metheny Unity Band,"James Farber & Pete Karam, engineers/mixers",Desconocido,True,10
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best large jazz ensemble album,Dear Diz (Every Day I Think Of You),Arturo Sandoval,"Gregg Field & Arturo Sandoval, producers; Gregg Field & Don Murray, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Arturo%2BSandoval/Arturo%2520Sandoval_1_1_1581560975.jpg?itok=5M3lBvaY,True,35
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best latin jazz album,¡Ritmo!,The Clare Fischer Latin Jazz Big Band,"Dan Blessinger, Les Brockmann, Matt Brownlie & Justin Merrill, engineers/mixers",Desconocido,True,7
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best gospel/contemporary christian music performance,"10,000 Reasons (Bless The Lord)",Matt Redman,Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Matt%2BRedman/Matt%2520Redman_1_1_1578384881.jpg?itok=kGTiG7nI,True,31
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best gospel song,Go Get It,Desconocido,"Erica Campbell, Tina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Erica%2BCampbell/Erica%2520Campbell_1_1_1581554605.jpg?itok=dl6YQhvy,True,9
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best contemporary christian music song,"10,000 Reasons (Bless The Lord)",Desconocido,"Jonas Myrin & Matt Redman, songwriters (Matt Redman)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jonas%2BMyrin/Jonas%2520Myrin_1_1_1575370553.jpg?itok=7TV3hFK8,True,31
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best contemporary christian music song,Your Presence Is Heaven,Desconocido,"Israel Houghton & Micah Massey, songwriters (Israel & New Breed)",Desconocido,True,23
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best gospel album,Gravity,Lecrae,"Carlton Lynn & Joseph Prielozny, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lecrae/Lecrae_1_1_1597148791.jpg?itok=knCfRJ89,True,7
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best contemporary christian music album,Eye On It,Tobymac,"Christopher Stevens & Tobymac, producers; Jerricho Scroggins, Christopher Stevens & Taylor Stevens, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/TobyMac/TobyMac_1_1_1598306051.jpg?itok=SpVwnS-G,True,9
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best latin pop album,MTV Unplugged Deluxe Edition,Juanes,"Juan Luis Guerra, producer; Gustavo Borner, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Juanes/Juanes_1_1_1596248014.jpg?itok=tCm50Dlr,True,28
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best latin rock, urban or alternative album",Imaginaries,Quetzal,"Daniel Sheehy, producer; Pete Reiniger, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quetzal/Quetzal_1_1_1581553825.jpg?itok=yxINxrGu,True,11
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best regional mexican music album (including tejano),Pecados Y Milagros,Lila Downs,"Paul Cohen, Lila Downs & Aneiro Taño, producers; Alan Saucedo, Aneiro Taño & Rodolfo Vasquez, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lila%2BDowns/Lila%2520Downs_1_1_1597403811.jpg?itok=2MeOguf8,True,18
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best tropical latin album,Retro,Marlow Rosado Y La Riqueña,"Victor ""Sonny"" Hernández, engineer/mixer",Desconocido,True,5
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best americana album,Slipstream,Bonnie Raitt,"Bonnie Raitt, producer; Ryan Freeland, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bonnie%2BRaitt/Bonnie%2520Raitt_1_1_1581551760.jpg?itok=3VdTUqfR,True,10
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best bluegrass album,Nobody Knows You,Steep Canyon Rangers,"Gary Paczosa & The Steep Canyon Rangers (Mike Guggino, Charles Humphrey, Woody Platt, Nicky Sanders & Graham Sharp), producers; Brandon Bell & Gary Paczosa, engineers/mixers",Desconocido,True,16
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best blues album,Locked Down,Dr. John,"Dan Auerbach, producer; Dan Auerbach & Collin Dupuis, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dr.%2BJohn/Dr.%2520John_1_1_1578385151.jpg?itok=crgtmith,True,11
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best folk album,The Goat Rodeo Sessions,"Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile","Steven Epstein, producer; Richard King, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Yo-Yo%2BMa/Yo-Yo%2520Ma_1_1_1581553648.jpg?itok=yLZy5PfU,True,23
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best regional roots music album,The Band Courtbouillon,"Wayne Toups, Steve Riley & Wilson Savoy","Joel Savoy, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Wayne%2BToups/Wayne%2520Toups_1_1_1575366512.jpg?itok=30cU9_uO,True,22
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best reggae album,Rebirth,Jimmy Cliff,"Tim Armstrong, producer; Tim Armstrong, Kevin Bivona, J Bonner, Bill Mims, John Morrical & Clinton Welander, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jimmy%2BCliff/Jimmy%2520Cliff_1_1_1581553673.jpg?itok=MvguXNBH,True,7
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best world music album,The Living Room Sessions Part 1,Ravi Shankar,"Barry Phillips, producer; Barry Phillips, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ravi%2BShankar/Ravi%2520Shankar_1_1_1581617080.jpg?itok=cArlUNpm,True,31
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best children's album,Can You Canoe?,The Okee Dokee Brothers,"Dean Jones, producer; Dean Jones, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BOkee%2BDokee%2BBrothers/The%2520Okee%2520Dokee%2520Brothers_1_1_1581553572.jpg?itok=j15kGa7V,True,14
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best spoken word album (includes poetry, audio books & storytelling)",Society's Child: My Autobiography,Janis Ian,"Mike Charzuk, Christina Harcar, Jason Ojalvo & Stefan Rudnicki, producers; Stefan Rudnicki & Ted Scott, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Janis%2BIan/Janis%2520Ian_1_1_1578385122.jpg?itok=xZjXctgV,True,33
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best comedy album,Blow Your Pants Off,Jimmy Fallon,"Gerard Bradford, Mike DiCenzo, Jimmy Fallon & Lawrence Manchester, producers; Lawrence Manchester, engineer/mixer",Desconocido,True,19
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best musical theater album,Once: A New Musical,Desconocido,"Steve Kazee & Cristin Milioti, principal soloists; Steven Epstein & Martin Lowe, producers; Richard King, engineer/mixer (Original Broadway Cast With Steve Kazee, Cristin Milioti & Others)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Steve%2BKazee/Steve%2520Kazee_1_1_1581637717.jpg?itok=DB3mpsEu,True,19
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best compilation soundtrack for visual media,Midnight In Paris,(Various Artists),"Woody Allen, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Woody%2BAllen/Woody%2520Allen_1_1_1581558404.jpg?itok=VtI3wf7Y,True,17
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best score soundtrack for visual media,The Girl With The Dragon Tattoo,Desconocido,"Trent Reznor & Atticus Ross, composers; Trent Reznor & Atticus Ross, producers; Blumpy & Alan Moulder, engineers/mixers (Trent Reznor & Atticus Ross)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BMoulder/Alan%2520Moulder_1_1_1581558299.jpg?itok=1SYIN4x-,True,31
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best song written for visual media,Safe & Sound (From The Hunger Games),"T Bone Burnett, Taylor Swift, John Paul White & Joy Williams, Songwriters (Taylor Swift Featuring The Civil Wars)",Desconocido,https://www.grammy.com/sites/com/files/styles/artist_circle/public/t_bone_burnett_spotlight_609763428.png?itok=_teXgyr1,True,36
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best instrumental composition,Mozart Goes Dancing,Desconocido,"Chick Corea, composer (Chick Corea & Gary Burton)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc,True,19
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best instrumental arrangement,How About You,Desconocido,"Gil Evans, arranger (Gil Evans Project)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gil%2BEvans/Gil%2520Evans_1_1_1581557109.jpg?itok=B_HhGnzt,True,13
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best instrumental arrangement accompanying vocalist(s),City Of Roses,Desconocido,"Thara Memory & Esperanza Spalding, arrangers (Esperanza Spalding)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Esperanza%2BSpalding/Esperanza%2520Spalding_1_1_1581552254.jpg?itok=5wdQbxbw,True,13
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best recording package,Biophilia,Desconocido,"Michael Amzalag & Mathias Augustyniak, art directors (Björk)",Desconocido,True,9
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best boxed or special limited edition package,Woody At 100: The Woody Guthrie Centennial Collection,Desconocido,"Fritz Klaetke, art director (Woody Guthrie)",Desconocido,True,53
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best album notes,Singular Genius: The Complete ABC Singles,Desconocido,"Billy Vera, album notes writer (Ray Charles)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BVera/Billy%2520Vera_1_1_1581555529.jpg?itok=Er4m6Vzm,True,41
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best historical album,The Smile Sessions (Deluxe Box Set),Desconocido,"Alan Boyd, Mark Linett, Brian Wilson & Dennis Wolfe, compilation producers; Mark Linett, mastering engineer (The Beach Boys)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brian%2BWilson/Brian%2520Wilson_1_1_1596792375.jpg?itok=slERUDud,True,35
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best engineered album, non-classical",The Goat Rodeo Sessions,Desconocido,"Richard King, engineer; Richard King, mastering engineer (Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BKing/Richard%2520King_1_1_1581628234.jpg?itok=U79xL8RR,True,23
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best remixed recording, non-classical",Promises (Skrillex & Nero Remix),Desconocido,"Joseph Ray, Skrillex & Daniel Stephens, remixers (Nero)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joseph%2BRay/Joseph%2520Ray_1_1_1581619071.jpg?itok=PLy_I3sS,True,32
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best surround sound album,Modern Cool,Desconocido,"Jim Anderson, surround mix engineer; Darcy Proper, surround mastering engineer; Michael Friedman, surround producer (Patricia Barber)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jim%2BAnderson/Jim%2520Anderson_1_1_1581638867.jpg?itok=owpF-7EP,True,11
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"best engineered album, classical",Life & Breath - Choral Works By René Clausen,Desconocido,"Tom Caulfield & John Newton, engineers; Mark Donahue, mastering engineer (Charles Bruffy & Kansas City Chorale)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BNewton/John%2520Newton_1_1_1581631921.jpg?itok=7E-1ZB0f,True,44
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,"producer of the year, classical",Blanton Alspaugh (producer),Desconocido,Desconocido,Desconocido,True,27
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best orchestral performance,Adams: Harmonielehre & Short Ride In A Fast Machine,Desconocido,"Michael Tilson Thomas, conductor; Jack Vad, producer; Roni Jules, Gus Polleck, Uwe Willenbacher & Denise Woodward, engineers/mixers (San Francisco Symphony)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BTilson%2BThomas/Michael%2520Tilson%2520Thomas_1_1_1575368818.jpg?itok=he1ja-mb,True,51
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best opera recording,Wagner: Der Ring Des Nibelungen,Desconocido,"James Levine & Fabio Luisi, conductors; Jay David Saks, producer; Hans-Peter König, Jay Hunter Morris, Bryn Terfel & Deborah Voigt, soloists; Jay David Saks, engineer/mixer (The Metropolitan Opera Chorus; The Metropolitan Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hans-Peter%2BK%25C3%25B6nig/Kon_1_1_1581649026.jpg?itok=kAMcddlQ,True,31
2012,55th Annual GRAMMY Awards  (2012),2017-11-28T00:03:45-08:00,2019-09-10T01:06:11-07:00,best choral performance,Life & Breath - Choral Works By René Clausen,Desconocido,"Charles Bruffy, conductor; Blanton Alspaugh, producer; Tom Caulfield & John Newton, engineers/mixers (Lindsey Lang, Matthew Gladden, Pamela Williamson, Rebecca Lloyd & Sarah Tannehill; Kansas City Chorale)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Charles%2BBruffy/Charles%2520Bruffy_1_1_1581560686.jpg?itok=AIVsE7-Q,True,44
